date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-10,California,State,Epsilon,362.0,66.79,317.85714285714,72.263721987658
2021-02-10,California,State,Delta,0.0,0.0,0.14285714285,0.032478077298
2021-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-10,California,State,Alpha,22.0,4.06,17.14285714285,3.897369275739
2021-02-10,California,State,Total,542.0,100.0,439.85714285714,100.0
2021-02-10,California,State,Other,158.0,29.15,104.71428571428,23.806430659305
2021-02-11,California,State,Alpha,31.0,6.0,19.42857142857,4.411287706779
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-11,California,State,Other,121.0,23.4,107.14285714285,24.326954265326
2021-02-11,California,State,Total,517.0,100.0,440.42857142857,100.0
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-11,California,State,Epsilon,365.0,70.6,313.71428571428,71.229322088874
2021-02-11,California,State,Delta,0.0,0.0,0.14285714285,0.03243593902
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Total,400.0,100.0,457.42857142857,100.0
2021-02-12,California,State,Beta,1.0,0.25,0.14285714285,0.031230480949
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Delta,0.0,0.0,0.14285714285,0.031230480949
2021-02-12,California,State,Alpha,25.0,6.25,19.71428571428,4.309806371018
2021-02-12,California,State,Epsilon,288.0,72.0,328.57142857142,71.830106183635
2021-02-12,California,State,Other,86.0,21.5,108.85714285714,23.797626483448
2021-02-13,California,State,Other,69.0,23.23,105.28571428571,23.659711075441
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.032102728732
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Total,297.0,100.0,445.0,100.0
2021-02-13,California,State,Alpha,29.0,9.76,21.85714285714,4.911717495987
2021-02-13,California,State,Epsilon,199.0,67.0,317.57142857142,71.364365971108
2021-02-13,California,State,Delta,0.0,0.0,0.14285714285,0.032102728732
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Epsilon,90.0,71.43,306.71428571428,70.904887714663
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.033025099075
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-14,California,State,Alpha,8.0,6.35,22.42857142857,5.184940554822
2021-02-14,California,State,Total,126.0,100.0,432.57142857142,100.0
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Other,28.0,22.22,103.28571428571,23.87714663144
2021-02-15,California,State,Epsilon,170.0,71.13,277.57142857142,70.271247739602
2021-02-15,California,State,Alpha,14.0,5.86,21.71428571428,5.497287522604
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Total,239.0,100.0,395.0,100.0
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.03616636528
2021-02-15,California,State,Delta,1.0,0.42,0.14285714285,0.03616636528
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Other,54.0,22.59,95.42857142857,24.159132007233
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.037864445286
2021-02-16,California,State,Total,520.0,100.0,377.28571428571,100.0
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Alpha,39.0,7.5,24.0,6.361226808027
2021-02-16,California,State,Epsilon,357.0,68.65,261.57142857142,69.32979931844
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.075728890572
2021-02-16,California,State,Other,123.0,23.65,91.28571428571,24.195380537675
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.039261876718
2021-02-17,California,State,Total,448.0,100.0,363.85714285714,100.0
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-17,California,State,Alpha,32.0,7.14,25.42857142857,6.988614055752
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Other,106.0,23.66,83.85714285714,23.046721633294
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.078523753435
2021-02-17,California,State,Epsilon,310.0,69.2,254.14285714285,69.846878680801
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Other,85.0,23.42,78.71428571428,23.025491015462
2021-02-18,California,State,Alpha,30.0,8.26,25.28571428571,7.396573338905
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.083577099875
2021-02-18,California,State,Epsilon,247.0,68.04,237.28571428571,69.410781445884
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.28,0.28571428571,0.083577099875
2021-02-18,California,State,Total,363.0,100.0,341.85714285714,100.0
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.043010752688
2021-02-19,California,State,Other,80.0,24.1,77.85714285714,23.440860215054
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Epsilon,232.0,69.88,229.28571428571,69.032258064516
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.086021505376
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-19,California,State,Total,332.0,100.0,332.14285714285,100.0
2021-02-19,California,State,Alpha,20.0,6.02,24.57142857142,7.397849462366
2021-02-20,California,State,Total,210.0,100.0,319.71428571428,100.0
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044682752458
2021-02-20,California,State,Alpha,24.0,11.43,23.85714285714,7.462019660411
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.089365504915
2021-02-20,California,State,Other,49.0,23.33,75.0,23.458445040214
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Epsilon,137.0,65.24,220.42857142857,68.945487042002
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Total,84.0,100.0,313.71428571428,100.0
2021-02-21,California,State,Epsilon,61.0,72.62,216.28571428571,68.943533697632
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.091074681239
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.045537340619
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-21,California,State,Other,19.0,22.62,73.71428571428,23.497267759563
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Alpha,4.0,4.76,23.28571428571,7.422586520947
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.08865248227
2021-02-22,California,State,Alpha,17.0,5.69,23.71428571428,7.358156028369
2021-02-22,California,State,Epsilon,215.0,71.91,222.71428571428,69.104609929078
2021-02-22,California,State,Other,65.0,21.74,75.28571428571,23.359929078014
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.08865248227
2021-02-22,California,State,Total,299.0,100.0,322.28571428571,100.0
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Other,52.0,17.75,65.14285714285,22.47412518482
2021-02-23,California,State,Alpha,22.0,7.51,21.28571428571,7.343518974864
2021-02-23,California,State,Total,293.0,100.0,289.85714285714,100.0
2021-02-23,California,State,Beta,1.0,0.34,0.28571428571,0.098570724495
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Epsilon,218.0,74.4,202.85714285714,69.985214391326
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.098570724495
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Other,56.0,20.07,58.0,21.827956989247
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Beta,0.0,0.0,0.28571428571,0.10752688172
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-24,California,State,Total,279.0,100.0,265.71428571428,100.0
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-24,California,State,Epsilon,191.0,68.46,185.85714285714,69.94623655914
2021-02-24,California,State,Alpha,32.0,11.47,21.28571428571,8.010752688172
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.10752688172
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Alpha,25.0,8.99,20.57142857142,8.112676056338
2021-02-25,California,State,Other,67.0,24.1,55.42857142857,21.859154929577
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Epsilon,186.0,66.91,177.14285714285,69.859154929577
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.056338028169
2021-02-25,California,State,Total,278.0,100.0,253.57142857142,100.0
2021-02-25,California,State,Beta,0.0,0.0,0.28571428571,0.112676056338
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Beta,0.0,0.0,0.28571428571,0.119402985075
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.059701492537
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-26,California,State,Alpha,28.0,12.07,21.71428571428,9.074626865672
2021-02-26,California,State,Other,48.0,20.69,50.85714285714,21.253731343284
2021-02-26,California,State,Total,232.0,100.0,239.28571428571,100.0
2021-02-26,California,State,Omicron,1.0,0.43,0.14285714285,0.059701492537
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-26,California,State,Epsilon,155.0,66.81,166.14285714285,69.432835820896
2021-02-27,California,State,Omicron,0.0,0.0,0.14285714285,0.06038647343
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Other,35.0,18.32,48.85714285714,20.652173913043
2021-02-27,California,State,Beta,0.0,0.0,0.28571428571,0.12077294686
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.06038647343
2021-02-27,California,State,Epsilon,144.0,75.39,167.14285714285,70.652173913043
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Total,191.0,100.0,236.57142857142,100.0
2021-02-27,California,State,Alpha,12.0,6.28,20.0,8.454106280193
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.058719906048
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Gamma,1.0,0.76,0.14285714285,0.058719906048
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Beta,0.0,0.0,0.28571428571,0.117439812096
2021-02-28,California,State,Epsilon,92.0,70.23,171.57142857142,70.522607163829
2021-02-28,California,State,Omicron,1.0,0.76,0.28571428571,0.117439812096
2021-02-28,California,State,Other,19.0,14.5,48.85714285714,20.082207868467
2021-02-28,California,State,Alpha,18.0,13.74,22.0,9.042865531415
2021-02-28,California,State,Total,131.0,100.0,243.28571428571,100.0
2021-03-01,California,State,Total,289.0,100.0,241.85714285714,100.0
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Alpha,31.0,10.73,24.0,9.923213230951
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Omicron,0.0,0.0,0.28571428571,0.118133490845
2021-03-01,California,State,Gamma,1.0,0.35,0.28571428571,0.118133490845
2021-03-01,California,State,Other,51.0,17.65,46.85714285714,19.373892498523
2021-03-01,California,State,Beta,0.0,0.0,0.14285714285,0.059066745422
2021-03-01,California,State,Epsilon,206.0,71.28,170.28571428571,70.407560543414
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Gamma,5.0,0.84,1.0,0.350877192982
2021-03-02,California,State,Omicron,0.0,0.0,0.28571428571,0.100250626566
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Epsilon,321.0,53.95,185.0,64.912280701754
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-02,California,State,Other,205.0,34.45,68.71428571428,24.110275689223
2021-03-02,California,State,Alpha,64.0,10.76,30.0,10.526315789474
2021-03-02,California,State,Total,595.0,100.0,285.0,100.0
2021-03-03,California,State,Epsilon,349.0,58.17,207.57142857142,62.737478411054
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Total,600.0,100.0,330.85714285714,100.0
2021-03-03,California,State,Gamma,1.0,0.17,1.14285714285,0.345423143351
2021-03-03,California,State,Omicron,0.0,0.0,0.28571428571,0.086355785838
2021-03-03,California,State,Delta,1.0,0.17,0.14285714285,0.043177892919
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-03,California,State,Alpha,55.0,9.17,33.28571428571,10.060449050086
2021-03-03,California,State,Other,194.0,32.33,88.42857142857,26.727115716753
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-04,California,State,Alpha,57.0,11.68,37.85714285714,10.49089469517
2021-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Other,147.0,30.12,99.85714285714,27.672209026128
2021-03-04,California,State,Gamma,2.0,0.41,1.42857142857,0.395882818686
2021-03-04,California,State,Total,488.0,100.0,360.85714285714,100.0
2021-03-04,California,State,Omicron,0.0,0.0,0.28571428571,0.079176563737
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.039588281869
2021-03-04,California,State,Epsilon,282.0,57.79,221.28571428571,61.32224861441
2021-03-05,California,State,Delta,1.0,0.18,0.28571428571,0.070372976777
2021-03-05,California,State,Alpha,77.0,14.05,44.85714285714,11.048557353976
2021-03-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-05,California,State,Epsilon,300.0,54.74,242.0,59.605911330049
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.035186488388
2021-03-05,California,State,Gamma,4.0,0.73,2.0,0.492610837438
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-05,California,State,Other,166.0,30.29,116.71428571428,28.747361013371
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-05,California,State,Total,548.0,100.0,406.0,100.0
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.03335557038
2021-03-06,California,State,Alpha,62.0,17.87,52.0,12.141427618412
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.066711140761
2021-03-06,California,State,Other,74.0,21.33,122.28571428571,28.552368245497
2021-03-06,California,State,Total,347.0,100.0,428.28571428571,100.0
2021-03-06,California,State,Epsilon,210.0,60.52,251.42857142857,58.705803869246
2021-03-06,California,State,Beta,1.0,0.29,0.14285714285,0.03335557038
2021-03-06,California,State,Gamma,0.0,0.0,2.0,0.466977985324
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Other,98.0,29.25,133.57142857142,29.200499687695
2021-03-07,California,State,Total,335.0,100.0,457.42857142857,100.0
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.062460961899
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Alpha,42.0,12.54,55.42857142857,12.11742660837
2021-03-07,California,State,Epsilon,192.0,57.31,265.71428571428,58.088694565896
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Gamma,2.0,0.6,2.14285714285,0.468457214241
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Beta,1.0,0.3,0.28571428571,0.062460961899
2021-03-08,California,State,Total,655.0,100.0,509.71428571428,100.0
2021-03-08,California,State,Epsilon,315.0,48.09,281.28571428571,55.184977578475
2021-03-08,California,State,Delta,1.0,0.15,0.42857142857,0.084080717489
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-08,California,State,Beta,1.0,0.15,0.42857142857,0.084080717489
2021-03-08,California,State,Other,253.0,38.63,162.42857142857,31.866591928251
2021-03-08,California,State,Alpha,80.0,12.21,62.42857142857,12.247757847534
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Gamma,5.0,0.76,2.71428571428,0.532511210762
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Alpha,93.0,13.03,66.57142857142,12.639001898563
2021-03-09,California,State,Other,219.0,30.67,164.42857142857,31.217792243016
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.7,1.14285714285,0.216978573366
2021-03-09,California,State,Epsilon,391.0,54.76,291.28571428571,55.302413886629
2021-03-09,California,State,Total,714.0,100.0,526.71428571428,100.0
2021-03-09,California,State,Gamma,6.0,0.84,2.85714285714,0.542446433415
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.081366965012
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.052742616034
2021-03-10,California,State,Alpha,112.0,15.89,74.71428571428,13.792194092827
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-10,California,State,Other,212.0,30.07,167.0,30.82805907173
2021-03-10,California,State,Beta,0.0,0.0,1.14285714285,0.210970464135
2021-03-10,California,State,Gamma,9.0,1.28,4.0,0.738396624473
2021-03-10,California,State,Total,705.0,100.0,541.71428571428,100.0
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-10,California,State,Epsilon,372.0,52.77,294.57142857142,54.377637130802
2021-03-11,California,State,Beta,4.0,0.64,1.71428571428,0.305576776165
2021-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.050929462694
2021-03-11,California,State,Gamma,4.0,0.64,4.28571428571,0.763941940413
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-11,California,State,Epsilon,313.0,50.24,299.0,53.297682709447
2021-03-11,California,State,Alpha,92.0,14.77,79.71428571428,14.209320091673
2021-03-11,California,State,Total,623.0,100.0,561.0,100.0
2021-03-11,California,State,Other,210.0,33.71,176.0,31.372549019608
